"","DateHour","LocationID","VisitID","ID","CharacteristicID","ResultValue","Units","Qualifier","FlagID","MethodID","ResultComment","SampleDepth","UniqueID","Datetime","ProjectID","SampleTypeID","HasFlow","SampleDepthType","Comment","LocationDescription","WaterBodyID","MunicipalityID","Latitude","Longitude","LocationTypeID","LocationMethod","CoordinateSystem","InWatershed","RegionalID","WaterType","Owner","StaffGage","County","CatchmentArea_Sqmi","Precip.48","Weather"
"514",2007-07-03 10:00:00,"WEPBCHS",131137,422800,"TEMP_WATER",22.7777777777778,"deg C",NA,NA,NA,NA,NA,"200707031117_WEPBCHS_MUNIBCH_S",2007-07-03 10:17:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"515",2007-07-03 10:00:00,"WEPBCHS",131137,422799,"ENT",5,"CFU/100ml",NA,NA,NA,NA,NA,"200707031117_WEPBCHS_MUNIBCH_S",2007-07-03 10:17:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"516",2007-07-03 10:00:00,"WEPBCHS",131137,422798,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200707031117_WEPBCHS_MUNIBCH_S",2007-07-03 10:17:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"517",2007-07-05 08:00:00,"UPLSHBM",137579,447664,"ENT",87,"CFU/100ml",NA,NA,NA,NA,NA,"200707050920_UPLSHBM_DCRBCH_S",2007-07-05 08:20:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.24,"Dry"
"518",2007-07-05 08:00:00,"UPLSHBM",137579,447665,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200707050920_UPLSHBM_DCRBCH_S",2007-07-05 08:20:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.24,"Dry"
"519",2007-07-06 08:00:00,"UPLSHBM",137580,447666,"ENT",17,"CFU/100ml",NA,NA,NA,NA,NA,"200707060920_UPLSHBM_DCRBCH_S",2007-07-06 08:20:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.36,"Wet"
"520",2007-07-10 10:00:00,"WEPBCHN",131138,422802,"TEMP_WATER",25,"deg C",NA,NA,NA,NA,NA,"200707101115_WEPBCHN_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"521",2007-07-10 10:00:00,"WEPBCHS",131139,422804,"TEMP_AIR",24.4444444444444,"deg C",NA,NA,NA,NA,NA,"200707101115_WEPBCHS_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"522",2007-07-10 10:00:00,"WEPBCHN",131138,422801,"TEMP_AIR",24.4444444444444,"deg C",NA,NA,NA,NA,NA,"200707101115_WEPBCHN_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"523",2007-07-10 10:00:00,"WEPBCHS",131139,422805,"TEMP_WATER",25,"deg C",NA,NA,NA,NA,NA,"200707101115_WEPBCHS_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"524",2007-07-10 10:00:00,"WEPBCHS",131139,422806,"ENT",15,"CFU/100ml",NA,NA,NA,NA,NA,"200707101115_WEPBCHS_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"525",2007-07-10 10:00:00,"WEPBCHN",131138,422803,"ENT",1,"CFU/100ml","<",NA,NA,NA,NA,"200707101115_WEPBCHN_MUNIBCH_S",2007-07-10 10:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.25,"Wet"
"526",2007-07-12 07:00:00,"UPLSHBM",137581,447668,"TEMP_WATER",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200707120816_UPLSHBM_DCRBCH_S",2007-07-12 07:16:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.05,"Dry"
"527",2007-07-12 07:00:00,"UPLSHBM",137581,447667,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200707120816_UPLSHBM_DCRBCH_S",2007-07-12 07:16:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.05,"Dry"
"528",2007-07-17 09:00:00,"WEPBCHN",131140,422809,"TEMP_AIR",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200707171005_WEPBCHN_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"529",2007-07-17 09:00:00,"WEPBCHS",131141,422812,"ENT",17,"CFU/100ml",NA,NA,NA,NA,NA,"200707171005_WEPBCHS_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"530",2007-07-17 09:00:00,"WEPBCHS",131141,422810,"TEMP_AIR",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200707171005_WEPBCHS_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"531",2007-07-17 09:00:00,"WEPBCHN",131140,422807,"ENT",22,"CFU/100ml",NA,NA,NA,NA,NA,"200707171005_WEPBCHN_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"532",2007-07-17 09:00:00,"WEPBCHN",131140,422808,"TEMP_WATER",24.4444444444444,"deg C",NA,NA,NA,NA,NA,"200707171005_WEPBCHN_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"533",2007-07-17 09:00:00,"WEPBCHS",131141,422811,"TEMP_WATER",24.4444444444444,"deg C",NA,NA,NA,NA,NA,"200707171005_WEPBCHS_MUNIBCH_S",2007-07-17 09:05:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"534",2007-07-19 04:00:00,"UPLSHBM",137582,447669,"TEMP_WATER",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200707190530_UPLSHBM_DCRBCH_S",2007-07-19 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.17,"Dry"
"535",2007-07-19 04:00:00,"UPLSHBM",137582,447670,"ENT",6,"CFU/100ml",NA,NA,NA,NA,NA,"200707190530_UPLSHBM_DCRBCH_S",2007-07-19 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.17,"Dry"
"536",2007-07-24 10:00:00,"WEPBCHS",131143,422816,"TEMP_WATER",23.3333333333333,"deg C",NA,NA,NA,NA,NA,"200707241100_WEPBCHS_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"537",2007-07-24 10:00:00,"WEPBCHN",131142,422814,"TEMP_WATER",23.3333333333333,"deg C",NA,NA,NA,NA,NA,"200707241100_WEPBCHN_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"538",2007-07-24 10:00:00,"WEPBCHN",131142,422813,"ENT",13,"CFU/100ml",NA,NA,NA,NA,NA,"200707241100_WEPBCHN_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"539",2007-07-24 10:00:00,"WEPBCHS",131143,422817,"ENT",23,"CFU/100ml",NA,NA,NA,NA,NA,"200707241100_WEPBCHS_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"540",2007-07-24 10:00:00,"WEPBCHS",131143,422818,"TEMP_AIR",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200707241100_WEPBCHS_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"541",2007-07-24 10:00:00,"WEPBCHN",131142,422815,"TEMP_AIR",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200707241100_WEPBCHN_MUNIBCH_S",2007-07-24 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.06,"Dry"
"542",2007-07-26 05:00:00,"UPLSHBM",137583,447672,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200707260625_UPLSHBM_DCRBCH_S",2007-07-26 05:25:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"543",2007-07-26 05:00:00,"UPLSHBM",137583,447671,"TEMP_WATER",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200707260625_UPLSHBM_DCRBCH_S",2007-07-26 05:25:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"544",2007-07-31 09:00:00,"WEPBCHS",131145,422823,"ENT",17,"CFU/100ml",NA,NA,NA,NA,NA,"200707311023_WEPBCHS_MUNIBCH_S",2007-07-31 09:23:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"545",2007-07-31 09:00:00,"WEPBCHS",131145,422824,"TEMP_AIR",25,"deg C",NA,NA,NA,NA,NA,"200707311023_WEPBCHS_MUNIBCH_S",2007-07-31 09:23:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"546",2007-07-31 09:00:00,"WEPBCHN",131144,422821,"TEMP_AIR",25,"deg C",NA,NA,NA,NA,NA,"200707311020_WEPBCHN_MUNIBCH_S",2007-07-31 09:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"547",2007-07-31 09:00:00,"WEPBCHN",131144,422820,"TEMP_WATER",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200707311020_WEPBCHN_MUNIBCH_S",2007-07-31 09:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"548",2007-07-31 09:00:00,"WEPBCHS",131145,422822,"TEMP_WATER",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200707311023_WEPBCHS_MUNIBCH_S",2007-07-31 09:23:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"549",2007-07-31 09:00:00,"WEPBCHN",131144,422819,"ENT",12,"CFU/100ml",NA,NA,NA,NA,NA,"200707311020_WEPBCHN_MUNIBCH_S",2007-07-31 09:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,1.72,"Wet"
"550",2007-08-02 03:00:00,"UPLSHBM",137584,447674,"TEMP_WATER",28.3333333333333,"deg C",NA,NA,NA,NA,NA,"200708020443_UPLSHBM_DCRBCH_S",2007-08-02 03:43:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"551",2007-08-02 03:00:00,"UPLSHBM",137584,447673,"ENT",4,"CFU/100ml",NA,NA,NA,NA,NA,"200708020443_UPLSHBM_DCRBCH_S",2007-08-02 03:43:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"552",2007-08-07 09:00:00,"WEPBCHN",131146,422827,"ENT",3,"CFU/100ml",NA,NA,NA,NA,NA,"200708071030_WEPBCHN_MUNIBCH_S",2007-08-07 09:30:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"553",2007-08-07 09:00:00,"WEPBCHN",131146,422825,"TEMP_WATER",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200708071030_WEPBCHN_MUNIBCH_S",2007-08-07 09:30:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"554",2007-08-07 09:00:00,"WEPBCHN",131146,422826,"TEMP_AIR",27.7777777777778,"deg C",NA,NA,NA,NA,NA,"200708071030_WEPBCHN_MUNIBCH_S",2007-08-07 09:30:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"555",2007-08-09 04:00:00,"UPLSHBM",137585,447675,"ENT",6,"CFU/100ml",NA,NA,NA,NA,NA,"200708090500_UPLSHBM_DCRBCH_S",2007-08-09 04:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"556",2007-08-09 04:00:00,"UPLSHBM",137585,447676,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200708090500_UPLSHBM_DCRBCH_S",2007-08-09 04:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"557",2007-08-15 09:00:00,"WEPBCHN",131147,422830,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200708151015_WEPBCHN_MUNIBCH_S",2007-08-15 09:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"558",2007-08-15 09:00:00,"WEPBCHN",131147,422828,"ENT",2,"CFU/100ml",NA,NA,NA,NA,NA,"200708151015_WEPBCHN_MUNIBCH_S",2007-08-15 09:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"559",2007-08-15 09:00:00,"WEPBCHN",131147,422829,"TEMP_AIR",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200708151015_WEPBCHN_MUNIBCH_S",2007-08-15 09:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"560",2007-08-16 07:00:00,"UPLSHBM",137586,447677,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200708160828_UPLSHBM_DCRBCH_S",2007-08-16 07:28:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"561",2007-08-16 07:00:00,"UPLSHBM",137586,447678,"ENT",2,"CFU/100ml",NA,NA,NA,NA,NA,"200708160828_UPLSHBM_DCRBCH_S",2007-08-16 07:28:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"562",2007-08-22 10:00:00,"WEPBCHN",131148,422833,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200708221100_WEPBCHN_MUNIBCH_S",2007-08-22 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"563",2007-08-22 10:00:00,"WEPBCHS",131149,422834,"TEMP_AIR",28.3333333333333,"deg C",NA,NA,NA,NA,NA,"200708221110_WEPBCHS_MUNIBCH_S",2007-08-22 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"564",2007-08-22 10:00:00,"WEPBCHN",131148,422832,"TEMP_AIR",28.3333333333333,"deg C",NA,NA,NA,NA,NA,"200708221100_WEPBCHN_MUNIBCH_S",2007-08-22 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"565",2007-08-22 10:00:00,"WEPBCHS",131149,422835,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200708221110_WEPBCHS_MUNIBCH_S",2007-08-22 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"566",2007-08-22 10:00:00,"WEPBCHN",131148,422831,"ENT",5,"CFU/100ml",NA,NA,NA,NA,NA,"200708221100_WEPBCHN_MUNIBCH_S",2007-08-22 10:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"567",2007-08-22 10:00:00,"WEPBCHS",131149,422836,"ENT",1,"CFU/100ml",NA,NA,NA,NA,NA,"200708221110_WEPBCHS_MUNIBCH_S",2007-08-22 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"568",2007-08-23 06:00:00,"UPLSHBM",137587,447679,"ENT",4,"CFU/100ml",NA,NA,NA,NA,NA,"200708230725_UPLSHBM_DCRBCH_S",2007-08-23 06:25:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"569",2007-08-23 06:00:00,"UPLSHBM",137587,447680,"TEMP_WATER",20,"deg C",NA,NA,NA,NA,NA,"200708230725_UPLSHBM_DCRBCH_S",2007-08-23 06:25:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"570",2007-08-30 07:00:00,"UPLSHBM",137588,447681,"ENT",2,"CFU/100ml",NA,NA,NA,NA,NA,"200708300821_UPLSHBM_DCRBCH_S",2007-08-30 07:21:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"571",2007-08-30 07:00:00,"UPLSHBM",137588,447682,"TEMP_WATER",23.8888888888889,"deg C",NA,NA,NA,NA,NA,"200708300821_UPLSHBM_DCRBCH_S",2007-08-30 07:21:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"572",2008-05-22 07:00:00,"UPLSHBM",137589,447683,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200805220840_UPLSHBM_DCRBCH_S",2008-05-22 07:40:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"573",2008-05-22 07:00:00,"UPLSHBM",137589,447684,"TEMP_WATER",15.5555555555556,"deg C",NA,NA,NA,NA,NA,"200805220840_UPLSHBM_DCRBCH_S",2008-05-22 07:40:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"574",2008-05-28 09:00:00,"UPLSHBM",137590,447686,"TEMP_WATER",17.7777777777778,"deg C",NA,NA,NA,NA,NA,"200805281035_UPLSHBM_DCRBCH_S",2008-05-28 09:35:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.99,"Wet"
"575",2008-05-28 09:00:00,"UPLSHBM",137590,447685,"ENT",38,"CFU/100ml",NA,NA,NA,NA,NA,"200805281035_UPLSHBM_DCRBCH_S",2008-05-28 09:35:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.99,"Wet"
"576",2008-06-04 08:00:00,"UPLSHBM",137591,447687,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200806040900_UPLSHBM_DCRBCH_S",2008-06-04 08:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"577",2008-06-04 08:00:00,"UPLSHBM",137591,447688,"TEMP_WATER",20.5555555555556,"deg C",NA,NA,NA,NA,NA,"200806040900_UPLSHBM_DCRBCH_S",2008-06-04 08:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"578",2008-06-12 09:00:00,"UPLSHBM",137592,447690,"ENT",2,"CFU/100ml",NA,NA,NA,NA,NA,"200806121035_UPLSHBM_DCRBCH_S",2008-06-12 09:35:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
