"","DateHour","LocationID","VisitID","ID","CharacteristicID","ResultValue","Units","Qualifier","FlagID","MethodID","ResultComment","SampleDepth","UniqueID","Datetime","ProjectID","SampleTypeID","HasFlow","SampleDepthType","Comment","LocationDescription","WaterBodyID","MunicipalityID","Latitude","Longitude","LocationTypeID","LocationMethod","CoordinateSystem","InWatershed","RegionalID","WaterType","Owner","StaffGage","County","CatchmentArea_Sqmi","Precip.48","Weather"
"1465",2016-05-04 08:00:00,"MARINT1",139201,456230,"DO",5.71,"mg/l",NA,NA,24,NA,NA,"201605040915_MARINT1_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"Red brick","Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1466",2016-05-04 08:00:00,"MARINT2",139203,456245,"SPCOND",1127,"uS/cm",NA,NA,71,NA,NA,"201605040920_MARINT2_RECFLAG_S",2016-05-04 08:20:00,"RECFLAG","S",1,NA,"Tufts Pavillion","Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1467",2016-05-04 08:00:00,"MARINT1",139201,456231,"DO_SAT",53.4093006037849,"%",NA,NA,24,NA,NA,"201605040915_MARINT1_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"Red brick","Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1468",2016-05-04 08:00:00,"MYR0435",139206,456261,"DO_SAT",80.970493883133,"%",NA,NA,24,NA,NA,"201605040945_MYR0435_RECFLAG_S",2016-05-04 08:45:00,"RECFLAG","S",1,NA,"rt 16","Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1469",2016-05-04 08:00:00,"MYRBOBDOCK",139207,456270,"DO_SAT",99.5409411333702,"%",NA,NA,24,NA,NA,"201605040955_MYRBOBDOCK_RECFLAG_S",2016-05-04 08:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1470",2016-05-04 08:00:00,"WEPBOBC",139198,456221,"ECOLI",275.5,"MPN/100ml",NA,NA,6,NA,NA,"201605040900_WEPBOBC_RECFLAG_S",2016-05-04 08:00:00,"RECFLAG","S",1,NA,"Slight breeze towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1471",2016-05-04 08:00:00,"MAR036",139205,456253,"TEMP_WATER",11.642,"deg C",NA,NA,68,NA,NA,"201605040930_MAR036_RECFLAG_S",2016-05-04 08:30:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1472",2016-05-04 08:00:00,"MARINT1",139201,456234,"SPCOND",1196.4,"uS/cm",NA,NA,71,NA,NA,"201605040915_MARINT1_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"Red brick","Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1473",2016-05-04 08:00:00,"MARINT2",139203,456243,"TURB",8.85,"NTU",NA,NA,205,NA,NA,"201605040920_MARINT2_RECFLAG_S",2016-05-04 08:20:00,"RECFLAG","S",1,NA,"Tufts Pavillion","Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1474",2016-05-04 08:00:00,"MARINT2",139203,456242,"TEMP_WATER",12.253,"deg C",NA,NA,68,NA,NA,"201605040920_MARINT2_RECFLAG_S",2016-05-04 08:20:00,"RECFLAG","S",1,NA,"Tufts Pavillion","Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1475",2016-05-04 08:00:00,"WEPBOBC",139198,456219,"SPCOND",1265.4,"uS/cm",NA,NA,71,NA,NA,"201605040900_WEPBOBC_RECFLAG_S",2016-05-04 08:00:00,"RECFLAG","S",1,NA,"Slight breeze towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1476",2016-05-04 08:00:00,"UPLSHBC",139202,456237,"TEMP_WATER",12.915,"deg C",NA,NA,68,NA,NA,"201605040915_UPLSHBC_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"DLK with tractor on beach- clearly went in water a bit","waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1477",2016-05-04 08:00:00,"MARINT1",139201,456229,"TEMP_WATER",12.246,"deg C",NA,NA,68,NA,NA,"201605040915_MARINT1_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"Red brick","Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1478",2016-05-04 08:00:00,"MAR036",139205,456258,"TURB",9.07,"NTU",NA,NA,205,NA,NA,"201605040930_MAR036_RECFLAG_S",2016-05-04 08:30:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1479",2016-05-04 08:00:00,"MYR0435",139206,456264,"TURB",4.51,"NTU",NA,NA,205,NA,NA,"201605040945_MYR0435_RECFLAG_S",2016-05-04 08:45:00,"RECFLAG","S",1,NA,"rt 16","Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1480",2016-05-04 08:00:00,"UPLSHBC",139202,456236,"SPCOND",1127.9,"uS/cm",NA,NA,71,NA,NA,"201605040915_UPLSHBC_RECFLAG_S",2016-05-04 08:15:00,"RECFLAG","S",1,NA,"DLK with tractor on beach- clearly went in water a bit","waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.47,"Wet"
"1481",2016-05-05 07:00:00,"ALB006",139208,456272,"TURB",9.56,"NTU",NA,NA,205,NA,NA,"201605050825_ALB006_RECFLAG_FD",2016-05-05 07:25:00,"RECFLAG","FD",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1482",2016-05-05 07:00:00,"UPLSHBC",139210,456283,"TEMP_WATER",12.302,"deg C",NA,NA,68,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1483",2016-05-05 07:00:00,"ALB006",139209,456276,"DO_SAT",72.1894740836127,"%",NA,NA,24,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1484",2016-05-05 07:00:00,"UPLSHBC",139210,456282,"SPCOND",1102.1,"uS/cm",NA,NA,71,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1485",2016-05-05 07:00:00,"ALB006",139209,456275,"DO",7.95,"mg/l",NA,NA,24,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1486",2016-05-05 07:00:00,"ALB006",139208,456273,"ENT",920.8,"MPN/100ml",NA,NA,13,NA,NA,"201605050825_ALB006_RECFLAG_FD",2016-05-05 07:25:00,"RECFLAG","FD",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1487",2016-05-05 07:00:00,"ALB006",139209,456279,"ENT",1299.7,"MPN/100ml",NA,NA,13,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1488",2016-05-05 07:00:00,"UPLSHBC",139210,456281,"ENT",17.6,"MPN/100ml",NA,NA,13,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1489",2016-05-05 07:00:00,"ALB006",139209,456280,"SPCOND",1392.5,"uS/cm",NA,NA,71,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1490",2016-05-05 07:00:00,"UPLSHBC",139210,456286,"TURB",4.61,"NTU",NA,NA,205,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1491",2016-05-05 07:00:00,"ALB006",139209,456277,"TURB",10.23,"NTU",NA,NA,205,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1492",2016-05-05 07:00:00,"UPLSHBC",139210,456285,"DO_SAT",95.5255155733789,"%",NA,NA,24,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1493",2016-05-05 07:00:00,"UPLSHBC",139210,456284,"DO",10.2,"mg/l",NA,NA,24,NA,NA,"201605050850_UPLSHBC_RECFLAG_S",2016-05-05 07:50:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.52,"Wet"
"1494",2016-05-05 07:00:00,"ALB006",139209,456278,"ECOLI",1935,"MPN/100ml",NA,NA,6,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1495",2016-05-05 07:00:00,"ALB006",139209,456274,"TEMP_WATER",10.952,"deg C",NA,NA,68,NA,NA,"201605050825_ALB006_RECFLAG_S",2016-05-05 07:25:00,"RECFLAG","S",1,NA,NA,"Alewife Brook at Broadway Bridge in Somerville; downstream of the bridge on the bank","Alewife Brook","Somerville",42.407133,-71.133767,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,1,"Middlesex",NA,0.52,"Wet"
"1496",2016-05-05 08:00:00,"MAR0065",139211,456291,"TEMP_WATER",11.463,"deg C",NA,NA,68,NA,NA,"201605050915_MAR0065_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1497",2016-05-05 08:00:00,"MAR0065",139211,456292,"SPCOND",1237.4,"uS/cm",NA,NA,71,NA,NA,"201605050915_MAR0065_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1498",2016-05-05 08:00:00,"WEPBOBC",139217,456325,"DO",10.38,"mg/l",NA,NA,24,NA,NA,"201605050945_WEPBOBC_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,"Wind towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1499",2016-05-05 08:00:00,"MYRBOBDOCK",139212,456296,"DO",9.67,"mg/l",NA,NA,24,NA,NA,"201605050915_MYRBOBDOCK_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1500",2016-05-05 08:00:00,"MARINT3",139215,456313,"SPCOND",838.6,"uS/cm",NA,NA,71,NA,NA,"201605050930_MARINT3_RECFLAG_S",2016-05-05 08:30:00,"RECFLAG","S",1,NA,NA,"HS dock","Malden River","Malden",42.415309,-71.073103,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1501",2016-05-05 08:00:00,"MARINT2",139214,456306,"ECOLI",1500,"MPN/100ml",NA,NA,6,NA,NA,"201605050925_MARINT2_RECFLAG_S",2016-05-05 08:25:00,"RECFLAG","S",1,NA,NA,"Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1502",2016-05-05 08:00:00,"MARINT1",139213,456300,"TURB",10.32,"NTU",NA,NA,205,NA,NA,"201605050920_MARINT1_RECFLAG_S",2016-05-05 08:20:00,"RECFLAG","S",1,NA,NA,"Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1503",2016-05-05 08:00:00,"MYRBOBDOCK",139212,456297,"ENT",344.8,"MPN/100ml",NA,NA,13,NA,NA,"201605050915_MYRBOBDOCK_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1504",2016-05-05 08:00:00,"MARINT2",139214,456307,"TURB",14.87,"NTU",NA,NA,205,NA,NA,"201605050925_MARINT2_RECFLAG_S",2016-05-05 08:25:00,"RECFLAG","S",1,NA,NA,"Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1505",2016-05-05 08:00:00,"MAR036",139216,456323,"SPCOND",656,"uS/cm",NA,NA,71,NA,NA,"201605050945_MAR036_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1506",2016-05-05 08:00:00,"MARINT1",139213,456305,"DO",7.18,"mg/l",NA,NA,24,NA,NA,"201605050920_MARINT1_RECFLAG_S",2016-05-05 08:20:00,"RECFLAG","S",1,NA,NA,"Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1507",2016-05-05 08:00:00,"MYRBOBDOCK",139212,456298,"TURB",5.8,"NTU",NA,NA,205,NA,NA,"201605050915_MYRBOBDOCK_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1508",2016-05-05 08:00:00,"MARINT1",139213,456302,"TEMP_WATER",11.158,"deg C",NA,NA,68,NA,NA,"201605050920_MARINT1_RECFLAG_S",2016-05-05 08:20:00,"RECFLAG","S",1,NA,NA,"Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1509",2016-05-05 08:00:00,"MYR0435",139218,456332,"DO_SAT",85.2418034450192,"%",NA,NA,24,NA,NA,"201605050955_MYR0435_RECFLAG_S",2016-05-05 08:55:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1510",2016-05-05 08:00:00,"MARINT3",139215,456314,"ECOLI",1597,"MPN/100ml",NA,NA,6,NA,NA,"201605050930_MARINT3_RECFLAG_S",2016-05-05 08:30:00,"RECFLAG","S",1,NA,NA,"HS dock","Malden River","Malden",42.415309,-71.073103,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1511",2016-05-05 08:00:00,"MAR036",139216,456320,"DO_SAT",94.8201090984589,"%",NA,NA,24,NA,NA,"201605050945_MAR036_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1512",2016-05-05 08:00:00,"MYRBOBDOCK",139212,456294,"TEMP_WATER",11.281,"deg C",NA,NA,68,NA,NA,"201605050915_MYRBOBDOCK_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1513",2016-05-05 08:00:00,"MARINT3",139215,456315,"DO_SAT",81.0777145287216,"%",NA,NA,24,NA,NA,"201605050930_MARINT3_RECFLAG_S",2016-05-05 08:30:00,"RECFLAG","S",1,NA,NA,"HS dock","Malden River","Malden",42.415309,-71.073103,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1514",2016-05-05 08:00:00,"MYRBOBDOCK",139212,456293,"SPCOND",1217.8,"uS/cm",NA,NA,71,NA,NA,"201605050915_MYRBOBDOCK_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1515",2016-05-05 08:00:00,"WEPBOBC",139217,456324,"TEMP_WATER",12.481,"deg C",NA,NA,68,NA,NA,"201605050945_WEPBOBC_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,"Wind towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1516",2016-05-05 08:00:00,"MARINT2",139214,456309,"DO",7.29,"mg/l",NA,NA,24,NA,NA,"201605050925_MARINT2_RECFLAG_S",2016-05-05 08:25:00,"RECFLAG","S",1,NA,NA,"Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1517",2016-05-05 08:00:00,"MAR036",139216,456321,"DO",10.5,"mg/l",NA,NA,24,NA,NA,"201605050945_MAR036_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1518",2016-05-05 08:00:00,"MYR0435",139218,456335,"SPCOND",1169.2,"uS/cm",NA,NA,71,NA,NA,"201605050955_MYR0435_RECFLAG_S",2016-05-05 08:55:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1519",2016-05-05 08:00:00,"MARINT2",139214,456308,"DO_SAT",66.1225453399159,"%",NA,NA,24,NA,NA,"201605050925_MARINT2_RECFLAG_S",2016-05-05 08:25:00,"RECFLAG","S",1,NA,NA,"Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1520",2016-05-05 08:00:00,"MAR036",139216,456322,"TEMP_WATER",10.725,"deg C",NA,NA,68,NA,NA,"201605050945_MAR036_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,NA,"Malden River at Medford Street Bridge in Malden; upstream side of the bridge","Malden River","Malden",42.4175,-71.073283,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1521",2016-05-05 08:00:00,"WEPBOBC",139217,456329,"SPCOND",972.3,"uS/cm",NA,NA,71,NA,NA,"201605050945_WEPBOBC_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,"Wind towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1522",2016-05-05 08:00:00,"MARINT2",139214,456310,"TEMP_WATER",10.909,"deg C",NA,NA,68,NA,NA,"201605050925_MARINT2_RECFLAG_S",2016-05-05 08:25:00,"RECFLAG","S",1,NA,NA,"Tufts pavilion","Malden River","Malden",42.410558,-71.073108,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1523",2016-05-05 08:00:00,"MARINT3",139215,456316,"DO",8.98,"mg/l",NA,NA,24,NA,NA,"201605050930_MARINT3_RECFLAG_S",2016-05-05 08:30:00,"RECFLAG","S",1,NA,NA,"HS dock","Malden River","Malden",42.415309,-71.073103,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1524",2016-05-05 08:00:00,"WEPBOBC",139217,456328,"ECOLI",59.4,"MPN/100ml",NA,NA,6,NA,NA,"201605050945_WEPBOBC_RECFLAG_S",2016-05-05 08:45:00,"RECFLAG","S",1,NA,"Wind towards beach","Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1525",2016-05-05 08:00:00,"MAR0065",139211,456288,"ECOLI",1962.8,"MPN/100ml",NA,NA,6,NA,NA,"201605050915_MAR0065_RECFLAG_S",2016-05-05 08:15:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
"1526",2016-05-05 08:00:00,"MARINT1",139213,456303,"DO_SAT",65.5049047139687,"%",NA,NA,24,NA,NA,"201605050920_MARINT1_RECFLAG_S",2016-05-05 08:20:00,"RECFLAG","S",1,NA,NA,"Building before Rivers Edge","Malden River","Malden",42.407096,-71.072337,22,"GPS-Unspecified","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.51,"Wet"
